idcomm,name,dname,zone,type,announce,ownership,area,agency,num_male,num_female,num_family,num_board,num_house
101503005,ชุมชนข้างสถานีรถไฟวงเวียนใหญ่,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,28,,"1,200.00","1,300.00",480,20,480
101506006,ชุมชนเจริญนคร 66,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,10,,200,220,129,7,129
101504007,ชุมชนแซ่ซิ้มสวนบน,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,เช่า,4,,700,896,198,9,198
101503008,ชุมชนตรอกเทวดา,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเอง,13,,650,750,289,14,289
101506009,ชุมชนตรอกสะพานยาว,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,22,,"1,121.00","1,082.00",507,15,507
101503010,ชุมชนตากสินสัมพันธ์,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,90,,"2,083.00","2,294.00",650,10,650
101502011,ชุมชนบางไส้ไก่บ้านสมเด็จ,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,11,,668,632,160,9,160
101502043,ชุมชนประสานมิตร,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,8-พ.ค.-40,ตนเองและเช่า,16,,"1,074.00","1,118.00",316,25,316
101505040,ชุมชนปากคลองบางสะแก,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,5-ธ.ค.-37,ตนเอง,9,,"2,253.00",280,204,9,204
101503012,ชุมชนพัฒนาบ้านล่าง,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,22,,700,800,303,10,303
101506013,ชุมชนมะนาวหวาน,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,14,,160,180,112,7,112
101502014,ชุมชนมัสยิดบ้านสมเด็จ,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,14,,682,742,238,8,238
105104015,ชุมชนรวมพลัง,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,11,,526,287,60,7,60
101501016,ชุมชนโรงคราม,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,5,,278,303,100,7,100
101503017,ชุมชนโรงเจ 1,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,31,,"1,103.00","1,097.00",424,17,424
101503041,ชุมชนโรงเจ 2,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,2-ก.ย.-38,ตนเองและเช่า,33,,"1,800.00","2,000.00",341,7,341
101505042,ชุมชนวัดกันตทาราราม,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-40,เช่า,35,,937,"1,023.00",548,9,548
101501018,ชุมชนวัดกัลยาณ์,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,เช่า,22,กรมการศาสนา,550,650,230,10,230
101506019,ชุมชนวัดดาวคนอง,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเอง,10,,600,700,175,11,175
101507020,ชุมชนวัดบางน้ำชน,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,9,,180,220,118,7,118
101505021,ชุมชนวัดบางสะแกใน,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,เช่า,7,กรมการศาสนา,193,200,155,8,155
101501022,ชุมชนวัดบุปผาราม,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,27.2,,658,714,232,10,232
101502023,ชุมชนวัดประดิษฐาราม,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,15,,489,511,240,10,240
101501024,ชุมชนวัดประยุรวงศ์,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,เช่า,13,,742,861,181,9,181
101507025,ชุมชนวัดราชวรินทร์,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,31,,500,580,276,11,276
101502044,ชุมชนวัดหิรัญรูจี,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-ก.ค.-49,เช่า,68,กรมการศาสนา,978,"1,000.00",350,12,350
101502026,ชุมชนวัดใหญ่ศรีสุพรรณ,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,19.8,,650,717,355,12,355
101505027,ชุมชนวัดใหม่ยายนุ้ย,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,เช่า,20,กรมการศาสนา,243,244,112,7,112
101503028,ชุมชนวัดอินทาราม,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,เช่า,9,กรมการศาสนา,140,160,75,7,75
101502029,ชุมชนศรีภูมิ,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,10,,506,615,180,11,180
101504030,ชุมชนสนามแดง,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,10,,465,430,145,7,145
101503031,ชุมชนสวนพลู,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเอง,37,,"2,000.00","2,108.00",673,9,673
101504032,ชุมชนสองร้อยห้อง,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,เช่า,50,,"1,298.00","2,110.00",529,9,529
101505033,ชุมชนสามัคคีธรรม,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเอง,10,,200,217,102,7,102
101502034,ชุมชนสามัคคีศรีสุพรรณ,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,5,,476,504,106,7,106
101504035,ชุมชนสายสัมพันธ์,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,23,,"1,591.00","1,025.00",458,,458
101502036,ชุมชนสี่แยกบ้านแขก,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,เช่า,11,,598,562,204,10,204
101507037,ชุมชนสุทธาราม,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,21,,585,764,239,10,239
101507038,ชุมชนหลังไปรษณีย์สำเหร่,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,7,,168,162,60,7,60
101503039,ชุมชนหลังศูนย์จันทร์ฉิมไพบูลย์,ธนบุรี,กรุงธนเหนือ,ชุมชนแออัด,26-มี.ค.-35,ตนเองและเช่า,14,,296,330,204,11,204
102007042,ชุมชนคลองล่าง,บางกอกน้อย,กรุงธนเหนือ,ชุมชนแออัด,12-พ.ย.-47,ตนเอง,100,,550,650,190,8,190
102005023,ชุมชนเคหะสน. บางกอกน้อย,บางกอกน้อย,กรุงธนเหนือ,ชุมชนอาคารสูง,9-พ.ค.-38,สวัสดิการ,4,สนง.ตำรวจฯ,475,520,172,8,172
102007037,ชุมชนจรัญ 31 รวมใจ,บางกอกน้อย,กรุงธนเหนือ,ชุมชนเมือง,7-ก.พ.-45,ตนเอง,9,,500,600,189,8,189
102007033,ชุมชนชวนชื่น,บางกอกน้อย,กรุงธนเหนือ,ชุมชนแออัด,11-มี.ค.-42,เช่า,12,,238,263,114,7,114
102009038,ชุมชนซอยจรัญสนิทวงศ์ 41,บางกอกน้อย,กรุงธนเหนือ,ชุมชนเมือง,7-ก.พ.-45,ตนเอง,15,,900,"1,000.00",486,15,486
102005001,ชุมชนซอยบ้านช่างหล่อ,บางกอกน้อย,กรุงธนเหนือ,ชุมชนแออัด,17-ก.ค.-35,เช่า,15,สนง.ทรัพย์สินฯ,300,450,257,10,257
102007002,ชุมชนซอยประชาร่วมใจ,บางกอกน้อย,กรุงธนเหนือ,ชุมชนแออัด,17-ก.ค.-35,ตนเอง,21,,500,700,558,9,558
102005035,ชุมชนซอยสุดสาคร,บางกอกน้อย,กรุงธนเหนือ,ชุมชนแออัด,16-มิ.ย.-42,เช่า,32,สนง.ทรัพย์สินฯ,615,673,300,11,300
102005003,ชุมชนตรอกข้าวเม่า,บางกอกน้อย,กรุงธนเหนือ,ชุมชนแออัด,17-ก.ค.-35,เช่า,20,สนง.ทรัพย์สินฯ,"1,700.00","1,800.00",610,15,610
102007004,ชุมชนตรอกไผ่-วัดบางเสาธง,บางกอกน้อย,กรุงธนเหนือ,ชุมชนแออัด,17-ก.ค.-35,เช่า,30,กรมการศาสนา,"5,000.00","6,000.00","1,200.00",13,"1,200.00"
